,Unnamed: 0,name,wk1_points,wk2_name,wk2_points,wk3_name,wk3_points,wk4_name,wk4_points,wk5_name,wk5_points,wk6_name,wk6_points,wk7_name,wk7_points,wk8_name,wk8_points,wk9_name,wk9_points,wk10_name,wk10_points,wk11_name,wk11_points,wk12_name,wk12_points,wk13_name,wk13_points,wk14_name,wk14_points,wk15_name,wk15_points,wk16_name,wk16_points,wk17_name,wk17_points
611,138,A.Hooper,18.8,I.McKenzie,0.0,P.Supernaw,0.3,K.Williams,0.0,D.Prescott,29.74,C.Patterson,12.0,K.Frazier,0.0,D.Slay,0.0,K.Drake,10.4,E.Dumervil,0.0,J.Bademosi,0.0,E.Harold,0.0,B.Peters,0.0,Ty.Williams,19.2,T.Mathieu,0.0,E.Dumervil,0.0,L.Stocker,1.2
612,577,C.Prosise,1.1,B.Roby,0.0,J.Smith,8.4,J.Tartt,0.0,A.Morris,1.0,A.Cooper,2.8,S.Lee,0.0,K.Thornton,0.0,D.Williams,12.1,D.Johnson,0.0,K.Van Noy,0.0,S.Thomas,0.0,K.Jackson,0.0,M.Williams,0.3,K.Dansby,0.0,D.Johnson,0.0,J.Smith,1.2
613,578,N.Vannett,1.0,C.Harris,0.0,E.Decker,4.9,E.Harold,0.0,E.Elliott,13.2,S.Roberts,3.5,M.Collins,0.0,A.Robinson,0.0,D.Parker,7.6,D.Jones,0.0,J.Jones,0.0,D.Buckner,0.0,B.McKinney,0.0,T.Coons,0.0,H.Reddick,0.0,T.Powell,0.0,E.Decker,1.8
614,284,M.Killebrew,0.0,A.Gotsis,0.0,R.Succop,0.0,S.Thomas,0.0,B.Butler,5.7,M.Crabtree,11.2,D.Wilson,0.0,J.Reeves-Maybin,0.0,K.Stills,2.8,A.Colbert,0.0,T.Reilly,0.0,E.Reid,0.0,J.Heath,0.0,D.Kaser,0.0,R.Wilson,11.58,A.Colbert,0.0,R.Matthews,0.7
615,150,D.Campbell,0.0,J.Simmons,0.0,B.Kern,0.0,A.Lynch,0.0,C.Beasley,14.3,J.Cook,1.4,T.Charlton,0.0,Q.Diggs,0.0,J.Landry,9.2,K.Williams,0.0,M.Butler,0.0,R.Wilson,23.619999999999997,M.Gilchrist,0.0,D.King,0.0,M.Davis,3.9,K.Williams,0.0,P.Supernaw,0.0
616,103,J.Burris,0.0,A.Talib,0.0,A.Jackson,0.0,N.Bowman,0.0,J.Witten,4.1,R.Hudson,0.0,B.Jones,0.0,T.Wilson,0.0,J.Thomas,14.4,R.Foster,0.0,J.Richards,0.0,T.Lockett,0.2,G.President,0.0,D.Perryman,0.0,J.McKissic,5.8,R.Foster,0.0,J.Brown,0.0
617,321,T.Ervin,2.6,C.Nelson,0.0,L.Ryan,0.0,D.Buckner,0.0,K.Smith,1.0,D.Amerson,0.0,A.Brown,0.0,J.Davis,0.0,A.Fasano,0.9,A.Witherspoon,0.0,S.Gilmore,0.0,J.McKissic,4.6,P.Rivers,17.56,B.Mebane,0.0,T.McEvoy,-0.10000000000000009,C.Marsh,0.0,R.Succop,0.0
618,535,A.Morrison,0.0,D.Wolfe,0.0,B.Orakpo,0.0,L.Jerome,0.0,D.Bryant,11.2,G.Tavecchio,0.0,P.Rivers,15.32,J.Valoaga,0.0,C.Harris,0.0,L.Douzable,0.0,E.Roberts,0.0,D.Baldwin,2.0,M.Gordon,10.6,D.Philon,0.0,D.Baldwin,0.6,A.Witherspoon,0.0,B.Kern,0.0
619,561,B.Martinez,0.0,S.Barrett,0.0,A.Johnson,0.0,P.Rivers,19.880000000000003,R.Smith,1.8,M.King,0.0,M.Gordon,4.3999999999999995,A.Spence,0.0,M.Pouncey,0.0,B.Coyle,0.0,D.Wise,0.0,E.Lacy,6.1,A.Ekeler,4.0,J.Bosa,0.0,L.Willson,8.6,E.Mitchell,0.0,A.Jackson,0.0
620,610,R.Robinson,0.0,V.Miller,0.0,D.King,0.0,M.Gordon,2.9000000000000004,T.Williams,1.4,T.Carrie,0.0,A.Ekeler,10.399999999999999,B.Roethlisberger,14.48,C.Parkey,0.0,E.Harold,0.0,R.Jean Francois,0.0,T.McEvoy,3.1,K.Allen,16.5,T.Boston,0.0,A.Darboh,0.8,B.Coyle,0.0,B.Orakpo,0.0
621,201,M.Judon,0.0,B.Marshall,0.0,K.Dodd,0.0,A.Ekeler,11.8,T.Frederick,-2.0,R.Nelson,0.0,T.Benjamin,10.6,J.Conner,0.1,M.Haack,0.0,L.Hall,0.0,D.Prescott,-1.2000000000000002,N.Vannett,8.9,H.Henry,8.1,J.Addae,0.0,P.Richardson,1.8,S.Thomas,0.0,A.Johnson,0.0
622,681,P.Perkins,2.5,D.Peko,0.0,A.Williamson,0.0,B.Oliver,0.30000000000000004,J.Cooper,0.0,K.Mack,0.0,K.Allen,4.1,L.Bell,12.1,J.Grant,0.0,D.Buckner,0.0,C.Rush,0.0,P.Richardson,7.0,Ty.Williams,0.8,K.Emanuel,0.0,T.Lockett,0.8,T.Carradine,0.0,K.Klug,0.0
623,559,T.Davis,0.0,K.Edebali,0.0,L.Sims,0.0,K.Allen,13.8,D.Bailey,0.0,X.Woodson-Luster,0.0,H.Henry,7.3,J.Hunter,0.7,T.Fede,0.0,E.Manning,16.92,R.Smith,1.1,J.Graham,9.4,A.Gates,3.2,T.Palepoi,0.0,J.Graham,-0.1,D.Buckner,0.0,T.Smith,0.0
624,336,D.Reader,0.0,S.Harris,0.0,E.Walden,0.0,D.Inman,0.7,C.Jones,0.0,N.Morrow,0.0,Ty.Williams,1.1,J.James,4.2,K.Alonso,0.0,S.Vereen,3.8000000000000003,A.Morris,9.1,B.Walsh,0.0,T.Benjamin,6.8,A.Phillips,0.0,B.Walsh,0.0,E.Reid,0.0,J.Cyprien,0.0
625,716,D.Morgan,0.0,W.Parks,0.0,D.Searcy,0.0,H.Henry,7.6,R.Switzer,0.0,J.Ellis,0.0,A.Gates,0.4,J.Smith-Schuster,25.3,X.Howard,0.0,W.Gallman,2.2,N.Brown,1.4,J.Ryan,0.0,R.Okung,0.0,C.Hayward,0.0,J.Ryan,0.0,B.Bortles,22.380000000000003,E.Walden,0.0
626,283,A.Zettel,0.0,D.Stewart,0.0,J.Brown,0.0,A.Gates,1.8,J.Lewis,0.0,M.Edwards,0.0,J.Brown,0.0,A.Brown,7.0,A.Branch,0.0,T.King,3.3000000000000003,B.Butler,1.9,J.Reed,0.0,D.Perryman,0.0,C.Liuget,0.0,M.Smith,0.0,L.Fournette,13.0,J.Casey,0.0
627,88,L.Edwards,0.0,D.Prescott,15.92,D.Morgan,0.0,Ty.Williams,17.5,A.Hitchens,0.0,K.McGill,0.0,D.Square,0.0,A.Burns,0.0,M.Thomas,0.0,O.Darkwa,10.8,C.Beasley,0.7,K.Wright,0.0,T.Coons,0.0,M.Ingram,0.0,B.Maxwell,0.0,T.Yeldon,13.7,K.Byard,0.0
628,269,D.Washington,2.2,R.Smith,0.8,K.Byard,0.0,T.Benjamin,2.1,T.Crawford,0.0,K.Joseph,0.0,N.Novak,0.0,C.Boswell,0.0,M.Smith,0.0,R.Lewis,9.3,J.Witten,0.7,M.Smith,0.0,D.Kaser,0.0,C.McCain,0.0,Q.Jefferson,0.0,J.Strong,9.8,D.Morgan,0.0
629,86,K.Raymond,0.0,E.Elliott,2.2,B.McCain,0.0,Y.Koo,0.0,J.Heath,0.0,B.Irvin,0.0,D.Kaser,0.0,J.Berry,0.0,J.Phillips,0.0,E.Engram,9.1,D.Bryant,6.3,B.Maxwell,0.0,D.King,0.0,Tr.Williams,0.0,B.McDougald,0.0,M.Lewis,2.2,S.Williams,0.0
630,72,E.Yarbrough,0.0,B.Butler,1.8,W.Woodyard,0.0,D.Kaser,0.0,J.Smith,0.0,T.Hester,0.0,C.Hayward,0.0,S.Davis,0.0,R.Maualuga,0.0,S.Shepard,14.2,T.Williams,3.5,Q.Jefferson,0.0,T.Palepoi,0.0,M.Davis,0.0,J.Reed,0.0,B.Koyack,3.0,W.Woodyard,0.0
631,537,M.Farley,0.0,C.Beasley,3.3,J.Casey,0.0,C.Hayward,0.0,O.Scandrick,0.0,J.Cowser,0.0,K.Emanuel,0.0,R.Shazier,0.0,B.McCain,0.0,C.Grant,0.0,M.Nugent,0.0,B.McDougald,0.0,D.Philon,0.0,K.Cousins,8.84,S.Griffin,0.0,J.O'Shaughnessy,9.9,A.Williamson,0.0
632,226,B.Boddy-Calhoun,0.0,J.Witten,15.7,C.Riley,0.0,K.Emanuel,0.0,D.Irving,0.0,D.McDonald,0.0,J.Attaochu,0.0,M.Mitchell,0.0,R.Jones,0.0,A.Rosas,0.0,C.Jones,0.0,T.Garvin,0.0,K.Emanuel,0.0,L.Daniels,1.2,M.Wilhoite,0.0,J.Mickens,0.5,B.Bortles,3.22
633,262,M.Hilton,0.0,D.Bryant,11.9,R.Wilson,33.52,D.Square,0.0,D.Lawrence,0.0,D.Autry,0.0,J.Bosa,0.0,J.Haden,0.0,C.Wake,0.0,B.Wing,0.0,R.Switzer,0.0,N.Thorpe,0.0,J.Bosa,0.0,S.Perine,5.2,D.Jordan,0.0,K.Cole,10.8,L.Fournette,13.600000000000001
634,168,A.Erickson,0.0,T.Williams,1.7,C.Carson,11.2,D.Philon,0.0,K.Wilber,0.0,P.Rivers,14.32,T.Boston,0.0,T.Watt,0.0,C.Tankersley,0.0,E.Eagan,0.0,J.Durant,0.0,M.Wilhoite,0.0,T.Boston,0.0,J.Doctson,3.4,E.Thomas,0.0,D.Westbrook,7.4,T.Yeldon,0.3
635,237,T.Coley,0.0,M.Collins,0.0,C.Prosise,7.4,J.Bosa,0.0,X.Woods,0.0,M.Gordon,27.0,T.Palepoi,0.0,T.Alualu,0.0,N.Suh,0.0,D.Harrison,0.0,J.Lewis,0.0,M.Bennett,0.0,H.Pullard,0.0,V.Davis,8.6,F.Clark,0.0,J.Lambo,0.0,A.Hurns,3.8
636,743,W.Lutz,0.0,D.Bailey,0.0,D.Baldwin,16.5,T.Boston,0.0,M.Collins,0.0,A.Ekeler,0.9,M.Ingram,0.0,C.Heyward,0.0,D.Godchaux,0.0,D.Rodgers-Cromarti,0.0,A.Hitchens,0.0,E.Thomas,0.0,B.Mebane,0.0,N.Paul,1.5,B.Wagner,0.0,B.Nortman,0.0,M.Lewis,1.3
637,196,M.Pierce,0.0,C.Jones,0.0,L.Willson,11.3,T.Palepoi,0.0,D.Wilson,0.0,K.Allen,4.5,J.Addae,0.0,R.Golden,0.0,L.Timmons,0.0,C.Munson,0.0,X.Woods,0.0,B.Jackson,0.0,J.Addae,0.0,J.Crowder,3.4,B.Jackson,0.0,C.Grant,0.0,K.Cole,1.2999999999999998
638,148,B.Poole,0.0,R.Switzer,0.0,P.Richardson,9.0,B.Mebane,0.0,B.Jones,0.0,H.Henry,9.0,A.Phillips,0.0,J.Hargrave,0.0,W.Hayes,0.0,L.Collins,0.0,J.Smith,0.0,B.Wagner,0.0,A.Phillips,0.0,B.Quick,0.7,M.Bennett,0.0,J.Myrick,0.0,D.Westbrook,0.9
639,570,K.Brice,0.0,J.Lewis,0.0,T.Lockett,3.0,J.Addae,0.0,A.Brown,0.0,A.Gates,1.6,D.King,0.0,B.Dupree,0.0,D.Carr,13.7,A.Moss,0.0,O.Scandrick,0.0,F.Clark,0.0,C.Hayward,0.0,R.Grant,2.8,T.Garvin,0.0,J.Ramsey,0.0,J.Mickens,-2.0
640,703,R.Okwara,0.0,B.Price,0.0,J.Graham,7.2,D.King,0.0,C.Awuzie,0.0,M.Williams,1.5,H.Pullard,0.0,L.Walton,0.0,J.Richard,1.4,D.Thompson,0.0,D.Irving,0.0,J.Lane,0.0,M.Ingram,0.0,N.Rose,0.0,S.Richardson,0.0,M.Jackson,0.0,Y.Ngakoue,0.0
641,684,R.Lewis,5.4,T.Crawford,0.0,J.Britt,0.0,N.Harris,0.0,D.Moore,0.0,Ty.Williams,0.7000000000000002,K.Toomer,0.0,M.Hilton,0.0,M.Lynch,18.3,J.Casillas,0.0,D.Lawrence,0.0,S.Richardson,0.0,C.McCain,0.0,T.Way,0.0,J.Lane,0.0,T.Gipson,0.0,J.Lambo,0.0
642,117,R.Robertson-Harris,0.0,B.Mayowa,0.0,B.Walsh,0.0,H.Pullard,0.0,A.Rodgers,24.04,N.Novak,0.0,C.McCain,0.0,V.Williams,0.0,D.Washington,1.4000000000000001,J.Jenkins,0.0,D.Wilson,0.0,J.Coleman,0.0,J.Attaochu,0.0,B.Breeland,0.0,J.Coleman,0.0,A.Colvin,0.0,B.Nortman,0.0
643,512,M.Fox,0.0,J.Smith,0.0,J.Ryan,0.0,C.Liuget,0.0,J.Williams,0.1,D.Kaser,0.0,D.Philon,0.0,T.Hill,1.7999999999999998,A.Cooper,5.8,A.Adams,0.0,L.Neal,0.0,B.Gabbert,17.34,Tr.Williams,0.0,B.Marshall,0.0,J.Goff,10.8,P.Posluszny,0.0,C.Grant,0.0
644,514,C.Littleton,0.0,C.Tapper,0.0,K.Wright,0.0,M.Ingram,0.0,A.Jones,19.4,D.King,0.0,R.Jenkins,0.0,A.Smith,13.379999999999999,S.Roberts,2.8,O.Vernon,0.0,T.Charlton,0.0,C.Williams,0.8,D.Kizer,13.2,S.McGee,0.0,S.Mannion,0.45999999999999996,C.Campbell,0.0,J.Ramsey,0.0
645,85,R.Anderson,2.2,D.Wilson,0.0,R.Sherman,0.0,C.McCain,0.0,A.Ripkowski,0.2,T.Benjamin,0.0,Tr.Williams,0.0,K.Hunt,6.8,M.Crabtree,4.0,J.Pierre-Paul,0.0,B.Jones,0.0,K.Williams,1.8,D.Johnson Jr.,1.2,E.Hood,0.0,M.Brown,4.5,M.Jack,0.0,M.Jackson,0.0
646,104,C.Pelon,0.0,D.Lawrence,0.0,N.Jones,0.0,J.Brown,0.0,M.Bennett,5.3,C.Hayward,0.0,T.Siemian,5.68,C.West,0.4,J.Holton,10.4,K.Sheppard,0.0,A.Brown,0.0,A.Peterson,9.9,I.Crowell,4.3999999999999995,K.Fuller,0.0,T.Austin,4.4,B.Church,0.0,T.Gipson,0.0
647,324,S.Anderson,1.4,K.Wilber,0.0,C.Avril,0.0,Tr.Williams,0.0,R.Rodgers,1.6,K.Emanuel,0.0,A.Janovich,1.7,T.Kelce,19.3,J.Cook,12.6,J.Bromley,0.0,R.Ash,0.0,D.Foster,2.2,J.Gordon,8.5,Z.Vigil,0.0,T.Gurley,42.0,A.Jones,0.0,A.Colvin,0.0
648,326,K.Fairbairn,0.0,S.Paea,0.0,M.Wilhoite,0.0,C.Wentz,15.08,J.Nelson,8.4,D.Philon,0.0,D.Booker,2.8000000000000003,D.Robinson,0.5,T.Carrie,0.0,K.Wynn,0.0,C.Wentz,20.02,J.Nelson,1.4,K.Britt,1.0,Z.Brown,0.0,D.Carrier,0.4,T.Smith,0.0,P.Posluszny,0.0
649,342,J.Heath,0.0,K.Frazier,0.0,J.Reed,0.0,C.Clement,3.0,L.Kendricks,2.4,J.Bosa,0.0,J.Charles,2.2,M.Peters,0.0,M.Newhouse,-2.0,E.Apple,0.0,K.Barner,8.600000000000001,R.Seals-Jones,13.2,S.DeValve,3.3,M.Ioannidis,0.0,S.Watkins,1.4,D.Smoot,0.0,C.Campbell,0.0
650,329,B.Scarlett,0.0,S.Lee,0.0,G.Smith,0.0,W.Smallwood,13.9,D.Adams,18.6,T.Boston,0.0,C.Anderson,6.1000000000000005,D.Thomas,0.0,G.Tavecchio,0.0,B.Osweiler,10.74,C.Clement,13.0,Ja.Brown,11.2,D.Njoku,13.4,Q.Dunbar,0.0,R.Woods,10.5,Y.Ngakoue,0.0,M.Jack,0.0
651,749,S.Rankins,0.0,J.Heath,0.0,K.Chancellor,0.0,L.Blount,15.6,R.Cobb,2.9,T.Palepoi,0.0,B.Fowler,4.5,H.Butker,0.0,M.King,0.0,A.Janovich,0.3,L.Blount,5.7,J.Gresham,1.3,Z.Gonzalez,0.0,R.Kerrigan,0.0,T.Higbee,1.2,M.Dareus,0.0,B.Church,0.0
652,388,A.Johnson,0.0,T.Charlton,0.0,B.McDougald,0.0,A.Jeffery,8.9,N.Perry,-2.0,B.Mebane,0.0,V.Green,0.7,D.Colquitt,0.0,C.Patterson,0.0,D.Booker,2.9,J.Ajayi,10.1,T.Niklas,2.2,B.Colquitt,0.0,J.Galette,0.0,C.Kupp,2.1,A.Bouye,0.0,T.Smith,0.0
653,376,D.Henry,2.5,B.Jones,0.0,M.Smith,0.0,N.Agholor,5.8,Q.Rollins,0.0,J.Addae,0.0,A.Derby,4.6,A.Hunt,0.0,K.Joseph,0.0,J.Charles,3.8,B.Celek,2.8,L.Fitzgerald,3.2,M.Dayes,0.0,M.Spaight,0.0,A.Ogletree,0.0,D.Fowler,0.0,D.Fowler,0.0
654,739,M.Thomas,4.5,A.Brown,0.0,S.Griffin,0.0,Z.Ertz,8.1,M.Crosby,0.0,A.Phillips,0.0,D. Thomas,0.9,A.Sherman,0.0,C.James,0.0,C.Anderson,5.5,A.Jeffery,14.7,H.Miller,0.0,B.Boddy-Calhoun,0.0,A.Francis,0.0,R.Havenstein,0.0,L.Fitzgerald,18.74,M.Dareus,0.0
655,122,N.Kwiatkoski,0.0,N.Carroll,0.0,M.Bennett,0.0,T.Smith,0.9,J.Vogel,0.0,H.Pullard,0.0,J.Taylor,0.7,A.Bailey,0.0,S.Smith,0.0,E.Sanders,13.7,Z.Ertz,0.8,K.Dansby,0.0,K.Nacua,0.0,R.Anderson,0.0,M.Fox,0.0,D.Stanton,12.459999999999999,E.Ankou,0.0
656,110,Jo.Howard,12.6,J.Goff,11.06,E.Thomas,0.0,D.Barnett,0.0,J.Janis,0.0,K.Toomer,0.0,M.Garcia,0.0,C.Jones,0.0,K.Mack,0.0,C.Latimer,2.8,M.Hollins,0.7,P.Dawson,0.0,D.Kindred,0.0,D.Swearinger,0.0,G.Zuerlein,0.0,B.Hill,-0.2,A.Bouye,0.0
657,446,M.Ioannidis,0.0,J.Hekker,1.12,B.Wagner,0.0,J.Elliott,0.0,D.House,0.0,C.Liuget,0.0,R.Dixon,0.0,D.Sorensen,0.0,D.Autry,0.0,A.Derby,0.2,N.Agholor,-0.2,A.Lee,0.0,T.Coley,0.0,A.Lanier,0.0,J.Hekker,0.0,E.Penny,3.8,J.Wilson,0.0
658,455,W.Smallwood,0.9,T.Austin,0.8,F.Clark,0.0,D.Jones,0.0,A.Brooks,0.0,M.Ingram,0.0,B.Langley,0.0,R.Nunez-Roches,0.0,E.Vanderdoes,0.0,D. Thomas,10.4,T.Smith,8.8,P.Peterson,0.0,D.Shelton,0.0,D.Everett,0.0,P.Cooper,0.0,K.Williams,6.5,P.Lynch,13.46
659,498,B.Countess,0.0,T.Gurley,23.6,J.Lane,0.0,K.Barner,0.0,B.Martinez,0.0,C.McCain,0.0,H.Sharp,0.0,K.Acker,0.0,N.Morrow,0.0,J.Heuerman,0.4,N.Bradham,0.0,C.Jones,0.0,J.McCourty,0.0,J.Norman,0.0,A.Donald,0.0,D.Foster,2.4,D.Booker,4.6
660,467,J.Mills,0.0,D.Carrier,0.9,S.Richardson,0.0,J.Mills,0.0,D.Lowry,0.0,J.Brown,0.0,B.Roby,0.0,D.Johnson,0.0,J.Ellis,0.0,I.McKenzie,-2.0,J.Elliott,0.0,J.Bethel,0.0,C.Kirksey,0.0,J.Goff,14.52,L.Joyner,0.0,Ja.Brown,2.7,D.Henderson,10.4
661,179,C.Fejedelem,0.0,M.Brown,-0.4,A.Rodgers,24.82,V.Curry,0.0,C.Matthews,0.0,Tr.Williams,0.0,D.Wolfe,0.0,R.Ragland,0.0,M.Edwards,0.0,B.McManus,0.0,D.Jones,0.0,X.Williams,0.0,M.Garrett,0.0,M.Brown,0.5,K.Peterson,0.0,J.Brown,8.8,C.Anderson,6.1
662,466,D.Vaeao,0.0,G.Everett,9.5,T.Montgomery,5.0,B.Allen,0.0,J.Ryan,0.0,T.Siemian,15.94,T.Davis,0.0,D.Ford,0.0,R.Nelson,0.0,R.Dixon,0.0,J.Mills,0.0,A.Bethea,0.0,L.Ogunjobi,0.0,T.Austin,-1.4,T.Walker,0.0,J.Gresham,0.4,B.Fowler,5.6
663,688,A.Rosas,0.0,J.Reynolds,2.8,J.Williams,0.6,T.Jernigan,0.0,K.Clark,0.0,B.Osweiler,0.62,A.Gotsis,0.0,R.Parker,0.0,B.Irvin,0.0,B.Roby,0.0,V.Curry,0.0,J.Bynes,0.0,J.Peppers,0.0,T.Gurley,25.5,N.Robey,0.0,R.Nkemdiche,0.0,J.Taylor,6.5
664,742,T.Lewis,5.2,R.Woods,0.8,M.Bennett,1.2,C.Long,0.0,K.Brice,0.0,D.Booker,8.0,J.Simmons,0.0,T.Kpassagnon,0.0,O.Melifonwu,0.0,C.Harris,0.0,F.Cox,0.0,D.Bucannon,0.0,J.Schobert,0.0,G.Everett,0.6,T.Johnson,0.0,A.Boone,0.0,V.Green,0.6
665,423,K.Joseph,0.0,S.Watkins,3.0,G.Allison,12.2,M.Jenkins,0.0,J.Hawkins,0.0,C.Anderson,1.7,A.Talib,0.0,E.Murray,0.0,D.McDonald,0.0,T.Davis,0.0,B.Allen,0.0,B.Baker,0.0,C.Brantley,0.0,J.Reynolds,1.7,C.Barwin,0.0,P.Dawson,0.0,D.Thomas,11.7
666,286,A.Robinson,0.0,C.Kupp,3.3,D.Adams,6.0,R.McLeod,0.0,M.Burnett,0.0,J.Charles,2.1,D.Walker,0.0,J.Houston,0.0,N.Bowman,0.0,D.Stewart,0.0,T.Jernigan,0.0,K.Martin,0.0,J.Burgess Jr.,0.0,M.Thomas,0.6,J.Johnson,0.0,A.Lee,0.0,I.McKenzie,0.7
667,651,J.Bradberry,0.0,J.Sullivan,0.0,L.Kendricks,11.2,J.Hicks,0.0,D.Randall,0.0,E.Sanders,7.6,C.Harris,0.0,B.Logan,0.0,B.Hundley,18.0,J.Simmons,0.0,C.Long,0.0,T.Mathieu,0.0,C.Nassib,0.0,P.Cooper,0.1,M.Longacre,0.0,P.Peterson,0.0,J.Heuerman,0.9
668,650,D.Worley,0.0,G.Zuerlein,0.0,J.Nelson,17.2,R.Douglas,0.0,M.Daniels,0.0,J.Taylor,2.6,D.Stewart,0.0,S.Nelson,0.0,T.Davis,1.4,S.Harris,0.0,M.Jenkins,0.0,F.Rucker,0.0,N.Orchard,0.0,S.Watkins,8.1,R.Quinn,0.0,C.Jones,0.0,Z.Anderson,0.0
669,184,N.Vigil,0.0,P.Cooper,0.0,Q.Rollins,0.0,N.Bradham,0.0,K.King,0.0,B.Fowler,2.1,D.Peko,0.0,T.Siemian,7.92,A.Jones,1.0999999999999999,Z.Kerr,0.0,R.McLeod,0.0,O.Pierre,0.0,J.Taylor,0.0,C.Kupp,17.8,M.Christian,0.0,J.Bethel,0.0,B.McManus,0.0
670,813,J.Brown,0.0,T.Johnson,0.0,M.Crosby,0.0,P.Robinson,0.0,H.Clinton-Dix,0.0,V.Green,2.4,V.Miller,0.0,D.Booker,11.4,J.Williams,9.2,D.Wolfe,0.0,J.Walker,0.0,T.Williams,0.0,B.Gabbert,10.04,G.Zuerlein,0.0,E.Westbrooks,0.0,C.Peters,0.0,R.Dixon,0.0
671,799,D.Kaser,0.0,B.Countess,0.0,J.Vogel,0.0,M.Kendricks,0.0,J.Jones,0.0,I.McKenzie,0.0,B.Marshall,0.0,J.Charles,2.4,T.Montgomery,5.1,S.Barrett,0.0,P.Robinson,0.0,H.Reddick,0.0,E.Penny,6.4,J.Hekker,0.0,T.Smart,0.0,A.Bethea,0.0,J.Carter,0.0
672,815,Tr.Williams,0.0,M.Barron,0.0,T.Davis,0.0,B.Graham,0.0,D.Watson,35.54,A.Derby,1.0,Z.Anderson,0.0,C.Anderson,8.5,R.Cobb,5.8999999999999995,V.Miller,0.0,R.Darby,0.0,B.Bortles,22.6,D.Foster,2.5,D.Carrier,0.0,C.Littleton,0.0,R.Gunter,0.0,W.Parks,0.0
673,405,D.Washington,2.2,A.Donald,0.0,D.Lowry,0.0,J.Winston,26.48,L.Miller,8.9,D. Thomas,11.3,S.Harris,0.0,B.Fowler,3.5,A.Ripkowski,0.9,B.Marshall,0.0,D.Barnett,0.0,L.Fournette,4.2,K.Williams,9.7,K.Webster,0.0,M.Brockers,0.0,D.Bucannon,0.0,C.Harris,0.0
674,770,R.Dixon,0.0,A.Ogletree,0.0,B.Martinez,0.0,P.Barber,0.2,D.Foreman,1.7,J.Heuerman,8.4,W.Parks,0.0,J.Taylor,0.8,R.Rodgers,0.5,D.Peko,0.0,M.Kendricks,0.0,T.Yeldon,5.2,J.Nelson,4.2,M.Barron,0.0,B.Hager,0.0,B.Baker,0.0,T.Davis,0.0
675,747,D.Harris,0.0,L.Joyner,0.0,A.Brooks,0.0,J.Rodgers,10.8,W.Fuller V,18.2,B.McManus,0.0,S.Barrett,0.0,V.Green,1.6,J.Nelson,3.5,S.Ray,0.0,B.Graham,0.0,C.Ivory,-2.6,R.Seals-Jones,4.4,A.Donald,0.0,T.Hill,0.0,K.Martin,0.0,D.Stewart,0.0
676,452,C.Wentz,18.880000000000006,T.Walker,0.0,Q.Dial,0.0,C.Sims III,2.0999999999999996,C.Thompson,1.9,R.Dixon,0.0,E.Manning,7.359999999999999,C.Latimer,1.5,L.Kendricks,3.2,W.Parks,0.0,M.Moore,15.28,M.Lewis,1.0,L.Fitzgerald,15.8,A.Ogletree,0.0,B.Roethlisberger,18.28,T.Mathieu,0.0,D.Mount,0.0
677,714,L.Treadwell,0.7,N.Robey,0.0,C.Matthews,0.0,A.Humphries,7.0,R.Griffin,2.2,B.Langley,0.0,S.Vereen,0.6000000000000001,A.Derby,8.1,D.Adams,5.3,A.Gotsis,0.0,J.Cutler,1.42,M.Lee,1.3,J.Gresham,1.7,L.Joyner,0.0,F.Toussaint,0.3,F.Rucker,0.0,B.Roby,0.0
678,555,K.Fackrell,0.0,Co.Davis,0.0,C.Odom,0.0,M.Evans,12.7,S.Anderson,6.3,B.Roby,0.0,W.Gallman,2.9,D. Thomas,6.6,D.Randall,0.0,B.Hoyer,1.48,K.Drake,1.4,J.O'Shaughnessy,0.7,P.Dawson,0.0,K.Peterson,0.0,J.Conner,1.3,O.Pierre,0.0,K.Peko,0.0
679,787,W.Parks,0.0,M.Alexander,0.0,K.Fackrell,0.0,D.Jackson,2.0,D.Hopkins,23.2,D.Wolfe,0.0,T.King,-0.7000000000000001,J.Heuerman,1.1,M.Crosby,0.0,T.Brady,22.64,D.Williams,10.2,K.Cole,3.0,A.Lee,0.0,T.Walker,0.0,L.Bell,22.5,T.Williams,0.0,S.Harris,0.0
680,217,C.Coleman,11.3,S.Ebukam,0.0,K.Clark,0.0,O.Howard,12.3,B.Ellington,3.0,T.Davis,0.0,O.Darkwa,4.8,I.McKenzie,-2.0,J.Vogel,0.0,D.Lewis,11.5,D.Parker,2.6,D.Westbrook,4.1,B.Golden,0.0,N.Robey,0.0,M.Bryant,11.9,K.Dansby,0.0,J.Garcia-Williams,0.0
681,365,M.Jack,0.0,R.Quinn,0.0,M.Evans,0.0,C.Brate,14.0,K.Fairbairn,0.0,D.Stewart,0.0,T.Rudolph,3.2,D.Peko,0.0,D.House,0.0,J.White,7.8,K.Stills,24.0,J.Mickens,-2.0,P.Peterson,0.0,T.Johnson,0.0,J.James,0.7,J.Mauro,0.0,M.Rios,0.0
682,93,J.Jenkins,0.0,C.Barwin,0.0,M.Burnett,0.0,N.Folk,0.0,S.Lechler,0.0,J.Simmons,0.0,R.Lewis,1.2,B.McManus,0.0,D.Lowry,0.0,B.Bolden,0.1,J.Landry,13.5,C.Campbell,0.0,C.Jones,0.0,J.Johnson,0.0,X.Grimble,0.8,E.Manning,5.02,D.Walker,0.0
